"BehaviorSpace results (NetLogo 6.1.1)"
"model-1-exp.nlogo"
"experiment-25Sept2021-b"
"09/25/2021 01:36:36:400 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","[step]","number-of-people","number-of-built-systems","max-access-potential","min-access-potential","built-sys-state-min","built-sys-state-max","random-damage-limit","network-radius","seek-capability-when","share-access-potential","capability-call-help","capability-high","capability-low","capability-lim","built-sys-capability-output","built-sys-operation-threshold","sum-access-potential","avg-network-size","avg-built-sys-links-per-person","global-mean-capability-attainment","stdev-global-capability-attainment","capability-good-level-%","capability-acceptable-level-%","capability-unacceptable-level-%","avg-built-sys-state","stdev-built-sys-state","aggr-system-damages","aggr-system-recoveries","aggr-capability-provided","aggr-capability-help","aggr-access-potential-transferred","access-potential-initial-global-mean","access-potential-initial-global-stdev","max-global-mean-capability-attainment","min-global-mean-capability-attainment","max-global-mean-system-state","min-global-mean-system-state","access-potential-final-global-mean","access-potential-final-global-stdev"
"63","3000","200","12","1","0","0.3","0.9","2.15","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","102.57999999999994","6.48","5.355","0.56696484375","0.13180446549367159","77.5","21","1.5","0.7298798866848627","0.13059355976647186","31534.77541877048","39443.7164000001","325140.91019043064","41287.66019042966","0","0.5129000000000002","0.30175631620872373","0.6301332031249999","0.49961250000000007","0.7298798866848627","0.5401188892434031","0.5129","0.3017563162087238"
"69","2630","200","12","1","0","0.3","0.9","9.56","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","101.20999999999998","6.265","4.91","0","0","0","0","100","0.1639420562221818","0.03272653445281664","76454.45030088721","78681.64539999989","217296","0","0","0.50605","0.29682896535440545","0.5390625","0","0.4772885731880987","0.1639420562221818","0.50605","0.29682896535440545"
"71","2113","200","12","1","0","0.3","0.9","15.26","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","112.40999999999998","6.52","5.365","0","0","0","0","100","0.12135746242875041","0.04170029970292493","51581.87933592537","48594.40030000002","178139.94923828173","21824.949238281235","0","0.56205","0.29464107711181076","0.6510019531249999","0","0.6061008795112096","0.12135746242875041","0.5620499999999998","0.29464107711181076"
"66","3000","200","12","1","0","0.3","0.9","2.99","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","106.42999999999995","6.425","5.595","0.541875","0.15926549962832257","85.5","7.5","7.000000000000001","0.7088035705462206","0.15457114952536927","44787.01338234314","53495.9011000001","325077.75","0","173186.19337415075","0.53215","0.2887399022576875","0.63375","0.49731250000000005","0.7088035705462205","0.5638975733427103","0.5321500000000011","1.2243099374948809E-15"
"57","3000","200","12","1","0","0.3","0.9","4.47","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","105.28999999999999","6.335","5.44","0.5371875","0.19231643625028558","77","12","11","0.7754442646778344","0.1686897622568328","25996.689289633356","34349.40210000002","308964.75","0","15186.88127929051","0.5264500000000001","0.2914629491955518","0.6178125","0.4753125","0.7754442646778344","0.6512981324991753","0.5264499999999999","0.2592458215621262"
"77","1435","200","12","1","0","0.3","0.9","17.08","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","98.40000000000006","6.17","4.675","0","0","0","0","100","0.17071847102353788","0.03440123272115982","38507.87394519483","37317.334200000005","138329.19817382825","20769.698173828154","0","0.49199999999999966","0.2980910791306684","0.6120236328125002","0","0.5903516574053501","0.17071847102353788","0.4920000000000001","0.2980910791306684"
"76","2186","200","12","1","0","0.3","0.9","16.09","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","99.14999999999998","6.44","4.71","0","0","0","0","100","0.15923693490472338","0.04916317394033561","52013.69113232619","54223.53799999996","178283.25","0","0","0.4957499999999997","0.29075786866558717","0.5353125","0","0.6044397414351051","0.15923693490472338","0.4957499999999997","0.29075786866558717"
"78","1143","200","12","1","0","0.3","0.9","22.49","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","103.82000000000001","6.52","5.225","0","0","0","0","100","0.1653704682435632","0.03187638918270029","31823.68733222121","32403.90310000002","98100","0","3960.0529290189565","0.5190999999999998","0.3007915687634811","0.5925","0","0.5528859463751769","0.16537046824356325","0.5191000000000002","0.3007915687634812"
"79","1288","200","12","1","0","0.3","0.9","23.26","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","101.89999999999999","6.7","5.08","0","0","0","0","100","0.16106754444095844","0.04288997272935603","32328.956109184106","33011.423500000004","104757","0","0","0.5095","0.30047157241433964","0.5334375","0","0.6233405932845014","0.16106754444095847","0.5094999999999996","0.30047157241433964"
"73","3000","200","12","1","0","0.3","0.9","5.98","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","97.08999999999999","5.73","5.385","0.53625","0.15618528810712448","80.5","12.5","7.000000000000001","0.6300675005730012","0.20659418705357493","45207.01819047592","53120.26250000006","317994.75","0","172451.75556853207","0.4854499999999999","0.28751543109123356","0.6084375","0.4996875","0.6300675005730012","0.5563971353839501","0.4854500000000001","3.8955316193018936E-16"
"82","890","200","12","1","0","0.3","0.9","26.84","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","103.60000000000007","5.905","5.095","0","0","0","0","100","0.16063634606715768","0.03439088977080613","23757.928679555196","23887.554799999994","71490","0","0","0.5179999999999998","0.2909229810525847","0.5578125","0","0.530457803618461","0.16063634606715763","0.5180000000000002","0.2909229810525847"
"83","937","200","12","1","0","0.3","0.9","27.16","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","94.92999999999999","6.205","5.365","0","0","0","0","100","0.1605158670796933","0.04440410750418497","27235.311527790087","26839.054299999974","85488","0","56409.63390624694","0.47464999999999996","0.30133351445644624","0.6346875","0","0.5583865068788846","0.1605158670796933","0.47464999999999813","2.0034162613552595E-15"
"75","3000","200","12","1","0","0.3","0.9","0.86","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","94.52999999999994","6.365","4.605","0.4771875","0.22383295007986953","67.5","14.000000000000002","18.5","0.8252312851355926","0.1328057348327359","20010.31487640094","28488.95129999996","272499.75","0","0","0.47265000000000024","0.28189323596427796","0.5165625","0.4125","0.8252312851355926","0.6044650728885029","0.47264999999999996","0.2818932359642779"
"84","1378","200","12","1","0","0.3","0.9","22.5","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","99.51000000000003","6.355","5.22","0","0","0","0","100","0.16502029739099858","0.0389347825053342","37981.28422971466","38218.52560000001","128508","0","81631.73599633994","0.4975499999999999","0.2964115323033366","0.6403125","0","0.6646413236764634","0.16502029739099858","0.49755000000000044","6.121549687474404E-16"
"86","880","200","12","1","0","0.3","0.9","32.64","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","97.48","6.375","5.87","0","0","0","0","100","0.16589677774801437","0.031571780984288894","23235.493059713917","23542.33230000001","78300.75","0","2815.0916781953524","0.4874","0.2869160926492368","0.609375","0","0.6621645156240946","0.1658967777480144","0.48739999999999994","0.2869160926492369"
"74","3000","200","12","1","0","0.3","0.9","9.82","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","101.98000000000005","6.555","5.34","0.39","0.23951308962247264","51","16.5","32.5","0.27681971470034394","0.18132332102973175","70648.90288139367","76764.55410000008","273964.5","0","8665.008013636996","0.5099000000000004","0.2694531778906623","0.58125","0.3815625","0.5391704572261978","0.276819714700344","0.5099","0.2555367654762329"
"80","3000","200","12","1","0","0.3","0.9","6.6","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","95.66999999999999","6.02","5.19","0.54937421875","0.1387429027282128","74.5","23","2.5","0.6356806930202812","0.19231541839426958","43465.401483586684","51107.53319999998","322207.3196386721","39552.5696386719","0","0.4783499999999996","0.27096658827205805","0.6322257812500001","0.49417500000000003","0.6357695230267546","0.5892096057562192","0.47835000000000005","0.27096658827205794"
"87","2157","200","12","1","0","0.3","0.9","15.67","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","100.94000000000004","5.77","4.885","0","0","0","0","100","0.18143078713259772","0.03148540493784283","65512.873480928756","67755.99840000003","212250","0","123040.9537066191","0.5047000000000001","0.2853454399504265","0.6375","0","0.6326691314583298","0.18143078713259772","0.5046999999999998","2.2260180681725107E-16"
"90","1026","200","12","1","0","0.3","0.9","21.18","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","103.04999999999994","6.595","4.445","0","0","0","0","100","0.17452407706484552","0.024158597060672433","27780.72716518299","27930.04849999997","80137.5","0","59534.28384723924","0.5152499999999999","0.2904111407182348","0.5109375","0","0.5077654692863548","0.17452407706484552","0.5152499999999982","1.5582126477207574E-15"
"89","1862","200","12","1","0","0.3","0.9","14.53","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","98.29999999999997","6.18","5.19","0","0","0","0","100","0.16806089838574592","0.037842269879838915","50582.36099228773","50370.53220000007","180548.91857421916","23204.168574218747","0","0.49150000000000044","0.28786643678472773","0.618573828125","0","0.5715757144240853","0.16806089838574598","0.49149999999999994","0.2878664367847278"
"88","1959","200","12","1","0","0.3","0.9","15.27","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","109.20999999999994","6.14","5.855","0","0","0","0","100","0.16005070558382065","0.04273546066257859","54757.17679089487","55605.51850000006","199256.43395751942","22838.433957519537","0","0.5460499999999997","0.2856551976768479","0.6677039062500001","0","0.6205862736984229","0.16005070558382065","0.5460499999999999","0.2856551976768478"
"85","3000","200","12","1","0","0.3","0.9","0.84","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","92.01999999999995","6.2","4.69","0.478125","0.2368353898479326","64.5","14.499999999999998","21","0.8081434116276202","0.1068844566583648","24055.736737180017","32691.08890000002","271668.75","0","0","0.46009999999999984","0.2871852482878792","0.5108000000000004","0.4134375","0.8081434116276203","0.5825870813615875","0.46009999999999984","0.2871852482878792"
"93","1123","200","12","1","0","0.3","0.9","26.58","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","94.53000000000004","6.12","5.105","0","0","0","0","100","0.16442953451062226","0.030072655262566115","27577.57324770104","28058.277999999988","89642.25","0","0","0.47265000000000024","0.279161482238917","0.55875","0","0.6414576355157132","0.16442953451062226","0.47264999999999985","0.27916148223891707"
"96","897","200","12","1","0","0.3","0.9","29.73","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","87.51999999999994","6.06","4.51","0","0","0","0","100","0.16361698793106097","0.035420773095419106","20024.69160115697","19889.136999999995","60927.75","0","0","0.4376000000000001","0.2884880705231517","0.4983937499999999","0","0.5943426262022606","0.16361698793106097","0.43760000000000027","0.2884880705231516"
"95","955","200","12","1","0","0.3","0.9","29.29","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","97.7599999999999","6.28","4.48","0","0","0","0","100","0.16792148021328848","0.03302420768173182","23733.299993511962","23586.117300000005","74358","0","2153.4539795554438","0.4887999999999997","0.29942920573356097","0.5465625","0","0.6510385758456528","0.16792148021328854","0.4887999999999996","0.2994292057335609"
"97","1408","200","12","1","0","0.3","0.9","20.38","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","101.67000000000002","6.375","5.5","0","0","0","0","100","0.1559324282220028","0.0440312543093665","41538.83677835496","38684.044700000064","135257.98950195315","17517.73950195312","0","0.50835","0.2896224843086002","0.6416671875","0","0.6143516218282027","0.15593242822200276","0.5083500000000003","0.2896224843086004"
"81","3000","200","12","1","0","0.3","0.9","9.37","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","98.55999999999997","6.035","5.46","0.45","0.22161396900078598","61.5","15.5","23","0.3989594514735357","0.2218077195507572","55993.69300425045","62941.70390000005","269997","0","9096.10538464272","0.49280000000000024","0.3068074543917597","0.5615625","0.4096875","0.5422051859599023","0.3989594514735357","0.49279999999999985","0.28835645614973643"
"98","1273","200","12","1","0","0.3","0.9","24.02","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","97.06","6.255","5.135","0","0","0","0","100","0.14603840047198516","0.05128374069146444","29610.056124284216","29700.99519999997","99496.5","0","0","0.48529999999999973","0.2852785115386867","0.5409375","0","0.591893306332452","0.14603840047198516","0.4853","0.28527851153868666"
